;mean;sd;bias;cp;;Mean means;Mean sds;Mean bias;Mean CP
382;3,416975571;4,05612608;-31,66048858;1;;;;;
383;1,068893432;1,393414877;-78,62213135;1;;;;;
384;0,818444479;1,160911666;-83,63111043;0;;;;;
385;0,876241915;1,225321313;-82,4751617;0;;;;;
386;1,278666366;1,672294795;-74,42667268;1;;;;;
387;1,829730802;2,374654685;-63,40538397;1;;;;;
388;1,085502477;1,391367989;-78,28995046;0;;;;;
389;1,50879919;1,864417996;-69,8240162;1;;;;;
390;1,307396672;1,642516496;-73,85206656;1;;;;;
391;2,120168701;2,449203543;-57,59662598;1;;;;;
392;1,404420548;1,797107901;-71,91158905;1;;;;;
393;0,866746991;1,161857923;-82,66506017;0;;;;;
394;1,111349947;1,564865724;-77,77300107;1;;;;;
395;1,138943079;1,661896999;-77,22113843;1;;;;;
396;2,256422522;2,247225692;-54,87154956;1;;;;;
397;1,472561526;1,805628483;-70,54876948;1;;;;;
398;4,151857947;3,965885599;-16,96284107;1;;;;;
399;1,454331999;2,049238909;-70,91336002;1;;;;;
400;2,510666498;2,807899345;-49,78667005;1;;;;;
401;1,637838502;1,916894324;-67,24322995;1;;;;;
402;1,141874981;1,651096507;-77,16250039;1;;;;;
403;0,921609149;1,383087769;-81,56781701;1;;;;;
404;1,474757668;1,815582189;-70,50484664;1;;;;;
405;1,615430205;1,990629641;-67,69139591;1;;;;;
406;1,119622979;1,553206561;-77,60754043;1;;;;;
407;1,480042291;1,939184306;-70,39915418;1;;;;;
408;1,161470762;1,686193357;-76,77058475;1;;;;;
409;1,226147616;1,675906469;-75,47704767;1;;;;;
410;1,661958089;2,193102719;-66,76083821;1;;;;;
411;0,821273507;1,131662118;-83,57452986;0;;;;;
412;0,738621806;1,071398364;-85,22756388;0;;;;;
413;1,201651243;1,6151133;-75,96697513;1;;;;;
414;2,599078789;2,713817366;-48,01842423;1;;;;;
415;0,964844767;1,356671829;-80,70310467;0;;;;;
416;1,38237744;1,79423345;-72,3524512;1;;;;;
417;8,158123838;3,775265837;63,16247676;1;;;;;
418;0,875046334;1,213289205;-82,49907333;0;;;;;
419;1,163381165;1,601778121;-76,73237669;1;;;;;
420;1,500772985;1,982498098;-69,9845403;1;;;;;
421;1,348634888;1,743041749;-73,02730225;1;;;;;
422;1,485388488;1,785971993;-70,29223023;1;;;;;
423;0,900242209;1,256001606;-81,99515582;0;;;;;
424;1,371929619;1,924536488;-72,56140761;1;;;;;
425;1,382402829;2,084335807;-72,35194343;1;;;;;
426;1,151915953;1,572847154;-76,96168095;1;;;;;
427;1,229943538;1,601104457;-75,40112923;1;;;;;
428;1,542102182;2,000150209;-69,15795636;1;;;;;
429;0,94261829;1,354637251;-81,1476342;0;;;;;
430;2,840114294;2,251932393;-43,19771412;1;;;;;
431;1,612614704;2,136269648;-67,74770592;1;;;;;
432;1,461711093;1,626503982;-70,76577814;1;;;;;
433;2,432418473;2,52220198;-51,35163053;1;;;;;
434;1,642526781;1,894883732;-67,14946438;1;;;;;
435;1,14765817;1,552861436;-77,0468366;1;;;;;
436;1,808769488;2,367758882;-63,82461024;1;;;;;
437;0,719183997;1,048389662;-85,61632005;0;;;;;
438;1,290754498;1,792458672;-74,18491004;1;;;;;
439;0,917097847;1,595696263;-81,65804307;1;;;;;
440;2,371690938;2,442464196;-52,56618124;1;;;;;
441;1,099393458;1,500002377;-78,01213083;1;;;;;
442;3,334158452;2,854786156;-33,31683097;1;;;;;
443;2,758536698;2,820694761;-44,82926604;1;;;;;
444;1,254736308;1,556489898;-74,90527383;1;;;;;
445;1,052630814;1,508513966;-78,94738372;1;;;;;
446;1,399538825;1,98448344;-72,00922349;1;;;;;
447;3,307027998;3,22394471;-33,85944005;1;;;;;
448;2,138762605;2,273916807;-57,22474789;1;;;;;
449;1,502050829;1,888710154;-69,95898342;1;;;;;
450;1,096499001;1,510977693;-78,07001998;1;;;;;
451;1,396506386;1,952154252;-72,06987229;1;;;;;
452;1,432865073;1,706008286;-71,34269855;1;;;;;
453;1,104519645;1,693971412;-77,9096071;1;;;;;
454;0,957979437;1,304203608;-80,84041126;0;;;;;
455;2,596558507;2,619902358;-48,06882985;1;;;;;
456;2,888499894;2,704008833;-42,23000212;1;;;;;
457;2,000574899;2,490344605;-59,98850202;1;;;;;
458;1,462099956;1,919123799;-70,75800089;1;;;;;
459;1,110522765;1,531363188;-77,78954469;1;;;;;
460;2,0008962;2,415847056;-59,982076;1;;;;;
461;1,848134241;2,418236121;-63,03731519;1;;;;;
462;1,18288296;1,615364222;-76,3423408;1;;;;;
463;0,759946233;1,03777451;-84,80107535;0;;;;;
464;0,719700968;0,929315339;-85,60598065;0;;;;;
465;0,82445266;1,093995523;-83,5109468;0;;;;;
466;1,026728694;1,366328325;-79,46542612;0;;;;;
467;1,394908813;1,990031619;-72,10182373;1;;;;;
468;3,116623914;2,820556948;-37,66752173;1;;;;;
469;1,623639248;2,036867913;-67,52721503;1;;;;;
470;0,836114323;1,122041193;-83,27771353;0;;;;;
471;0,928547276;1,349001548;-81,42905447;0;;;;;
472;2,391803478;2,590204091;-52,16393045;1;;;;;
473;1,258036521;1,758905778;-74,83926959;1;;;;;
474;1,419472005;1,745308165;-71,6105599;1;;;;;
475;1,238840807;1,558982756;-75,22318386;1;;;;;
476;1,042769923;1,518286092;-79,14460155;1;;;;;
477;1,046550569;1,432987672;-79,06898862;1;;;;;
478;0,99800706;1,417955337;-80,0398588;1;;;;;
479;0,871314898;1,217539931;-82,57370205;0;;;;;
480;0,884063566;1,322413073;-82,31872868;0;;;;;
481;4,10192508;3,983761431;-17,96149841;1;;;;;
482;2,372700337;2,666442853;-52,54599326;1;;;;;
483;0,899701774;1,171245551;-82,00596452;0;;;;;
484;1,222782159;1,690860325;-75,54435681;1;;;;;
485;2,745457284;3,369228649;-45,09085433;1;;;;;
486;2,637591146;2,633309798;-47,24817707;1;;;;;
487;1,715918148;2,079571941;-65,68163705;1;;;;;
488;1,19936468;1,682342659;-76,0127064;1;;;;;
489;1,118247997;1,4595301;-77,63504006;1;;;;;
490;1,983440538;2,650774519;-60,33118923;1;;;;;
491;2,004765029;2,582065511;-59,90469942;1;;;;;
