;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
418;10,2263311;0,469844603;2,263310993;1;;;;;
419;9,349961997;0,426277823;-6,500380034;1;;;;;
420;9,792838882;0,453053077;-2,07161118;1;;;;;
421;10,17648902;0,476912913;1,764890213;1;;;;;
422;9,443060938;0,421113831;-5,569390618;1;;;;;
423;10,08728985;0,4813386;0,872898495;1;;;;;
424;10,90053642;0,503792253;9,005364187;1;;;;;
425;10,1209452;0,465384171;1,209452001;1;;;;;
426;9,713171719;0,450332413;-2,868282812;1;;;;;
427;9,427992756;0,430562688;-5,720072442;1;;;;;
428;10,29114347;0,482026033;2,911434653;1;;;;;
429;10,40494764;0,472404242;4,049476369;1;;;;;
430;10,97411481;0,52476422;9,741148129;1;;;;;
431;9,874147515;0,454266372;-1,258524853;1;;;;;
432;9,716642215;0,459871944;-2,833577853;1;;;;;
433;10,07318962;0,465731172;0,731896168;1;;;;;
434;10,0828909;0,455068888;0,828908971;1;;;;;
435;10,34659411;0,486157966;3,465941094;1;;;;;
436;10,5513589;0,497402538;5,51358898;1;;;;;
437;9,724803992;0,470496422;-2,751960079;1;;;;;
438;9,810192006;0,457513247;-1,898079941;1;;;;;
439;10,6991823;0,51335489;6,991823047;1;;;;;
440;9,741875597;0,444433792;-2,581244031;1;;;;;
441;10,48239369;0,46912643;4,82393689;1;;;;;
442;10,10950918;0,460094861;1,095091789;1;;;;;
443;9,585608035;0,43362966;-4,143919645;1;;;;;
444;9,897736095;0,469016237;-1,022639048;1;;;;;
445;8,838390997;0,386143447;-11,61609003;0;;;;;
446;9,627515811;0,434088044;-3,724841885;1;;;;;
447;9,856562503;0,457134186;-1,434374974;1;;;;;
448;9,525726403;0,443135254;-4,742735969;1;;;;;
449;9,348607272;0,42824642;-6,513927282;1;;;;;
450;10,17905901;0,469920537;1,790590068;1;;;;;
451;10,3485585;0,477472384;3,485584997;1;;;;;
452;10,12749702;0,466762279;1,274970175;1;;;;;
453;10,1567127;0,476604937;1,567127038;1;;;;;
454;10,26233312;0,488555858;2,623331202;1;;;;;
455;9,919443153;0,449687018;-0,80556847;1;;;;;
456;9,75909497;0,459449367;-2,409050299;1;;;;;
457;10,8218654;0,505564151;8,21865403;1;;;;;
458;10,19712646;0,465017869;1,971264638;1;;;;;
459;10,60186616;0,494357642;6,018661605;1;;;;;
460;9,685872763;0,430166993;-3,141272366;1;;;;;
461;9,748196146;0,451006419;-2,518038537;1;;;;;
462;10,27212814;0,477262183;2,721281441;1;;;;;
463;9,232395447;0,418390017;-7,676045528;1;;;;;
464;10,13971029;0,468378632;1,397102863;1;;;;;
465;9,837493946;0,454773658;-1,62506054;1;;;;;
466;10,41146052;0,483198262;4,114605185;1;;;;;
467;9,608324763;0,434211823;-3,916752368;1;;;;;
468;9,281746345;0,422747729;-7,182536545;1;;;;;
469;9,567547825;0,454014998;-4,324521747;1;;;;;
470;9,735890531;0,457397536;-2,641094693;1;;;;;
471;9,732884793;0,442000076;-2,671152066;1;;;;;
472;9,52442494;0,431148779;-4,755750598;1;;;;;
473;10,5447739;0,489228903;5,447739029;1;;;;;
474;9,907380804;0,468593054;-0,926191961;1;;;;;
475;9,474922002;0,427626887;-5,250779984;1;;;;;
476;9,447615216;0,427626247;-5,523847843;1;;;;;
477;10,54578834;0,490968441;5,457883362;1;;;;;
478;9,541581928;0,441096243;-4,584180722;1;;;;;
479;10,35344399;0,498807336;3,534439909;1;;;;;
480;9,669026027;0,439530605;-3,309739732;1;;;;;
481;9,931444079;0,463007614;-0,68555921;1;;;;;
482;9,439775983;0,422162986;-5,602240167;1;;;;;
483;9,472905486;0,427271307;-5,270945142;1;;;;;
484;9,935834471;0,449641881;-0,641655294;1;;;;;
485;10,65127625;0,515375895;6,512762459;1;;;;;
486;10,15577013;0,476333614;1,557701344;1;;;;;
487;10,01681757;0,466810425;0,168175678;1;;;;;
488;9,415985972;0,431567852;-5,840140276;1;;;;;
489;10,52880107;0,480873305;5,288010675;1;;;;;
490;10,05340214;0,453515567;0,534021448;1;;;;;
491;9,765964325;0,462287823;-2,340356749;1;;;;;
492;10,19401585;0,457631443;1,940158482;1;;;;;
493;9,363519332;0,414617139;-6,36480668;1;;;;;
494;9,407653786;0,430791842;-5,923462141;1;;;;;
495;9,967273197;0,469966621;-0,327268031;1;;;;;
496;9,857172239;0,451592984;-1,428277612;1;;;;;
497;10,65396719;0,514329522;6,539671942;1;;;;;
498;9,952137584;0,458999721;-0,478624158;1;;;;;
499;10,55054906;0,495447058;5,505490639;1;;;;;
500;9,980934417;0,456503352;-0,190655828;1;;;;;
